ip_address,country_name,abuse_score,attack_categories,total_reports,isp,is_tor,last_reported_at
64.89.163.164,Germany,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack",1475,Meowcore Softworks LLC,False,2026-07-31
84.82.14.214,Netherlands,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1049,KPN B.V.,False,2026-07-31
34.1.169.230,Germany,100,"DDoS Attack, FTP Brute-Force, Ping of Death, Phishing, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",94,Google LLC,False,2026-07-31
217.60.195.58,Netherlands,100,"Port Scan, Brute-Force, SSH Abuse",214,SWISSNET LLC,False,2026-07-31
193.124.20.234,Germany,100,"DDoS Attack, Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, IoT Targeted",3553,Infrawatch Limited,False,2026-07-31
77.87.40.114,Ukraine,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",25343,Znet,False,2026-07-31
79.124.58.142,Bulgaria,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",22154,Tamatiya EOOD,False,2026-07-31
91.92.47.203,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",254,TechTies Inc.,False,2026-07-31
94.159.105.176,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host",350,H2.NEXUS Frankfurt Network,False,2026-07-31
85.11.167.16,Netherlands,100,"DDoS Attack, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",754,TechTies Inc.,False,2026-07-31
51.7.22.37,United Kingdom,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, SSH Abuse, IoT Targeted",197,PlusNet plc.,False,2026-07-31
92.118.39.171,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",1693,DMZHOST,False,2026-07-31
45.153.34.137,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, SSH Abuse",3618,TechTies Inc.,False,2026-07-31
146.59.32.16,Poland,100,"Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Web App Attack, SSH Abuse",7781,OVH Sp. z o. o.,False,2026-07-31
193.163.125.236,United Kingdom,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",10454,Driftnet Ltd,False,2026-07-31
194.187.176.216,Germany,100,"DDoS Attack, Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",599,Alpha Strike Labs GmbH,False,2026-07-31
185.177.72.68,France,100,"DDoS Attack, Web Spam, Email Spam, VPN IP, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2743,FBW NETWORKS SAS,False,2026-07-31
57.129.47.135,Germany,100,"Port Scan, Brute-Force, Web App Attack, SSH Abuse",2630,OVH GmbH,False,2026-07-31
64.89.163.9,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1443,Meowcore Softworks LLC,False,2026-07-31
194.88.98.109,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, IoT Targeted",3184,Infrawatch Limited,False,2026-07-31
89.33.25.241,Romania,100,"Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Web App Attack, SSH Abuse",1278,ROMARG SRL,False,2026-07-31
85.195.9.20,Sweden,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",2857,Bng; gbg,False,2026-07-31
193.32.209.232,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack",2364,Infrawatch Limited,False,2026-07-31
37.10.113.220,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",5609,Infrawatch Limited,False,2026-07-31
5.226.140.102,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1248,Infrawatch Limited,False,2026-07-31
178.104.40.197,Germany,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",270,Hetzner Online GmbH,False,2026-07-31
31.14.254.60,United Kingdom,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1050,Infrawatch Limited,False,2026-07-31
31.14.254.75,United Kingdom,100,"DDoS Attack, Ping of Death, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1411,Infrawatch Limited,False,2026-07-31
45.82.109.136,Finland,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",4389,Pyhanet Oy,False,2026-07-31
20.113.56.22,Germany,100,"DDoS Attack, Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1130,Microsoft Corporation,False,2026-07-31
157.90.253.59,Germany,100,"Port Scan, Brute-Force, SSH Abuse",37,Hetzner Online GmbH,False,2026-07-31
31.14.254.92,United Kingdom,100,"Email Spam, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",1029,Infrawatch Limited,False,2026-07-31
213.235.27.2,France,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",376,Kinepolis,False,2026-07-31
103.177.248.116,Sweden,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",90,Hostup AB,False,2026-07-31
46.232.235.3,Germany,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",54,NextServ LLC,False,2026-07-31
69.5.169.69,Germany,100,"DDoS Attack, Ping of Death, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3250,Infrawatch Limited,False,2026-07-31
62.210.89.150,France,100,"Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1093,Scaleway Dedibox,False,2026-07-31
5.101.64.6,Russia,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",22871,public vlans of DC,False,2026-07-31
91.92.40.153,Netherlands,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",4361,TechTies Inc.,False,2026-07-31
78.44.192.210,Czech Republic,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",12131,Vodafone Broadband Internet Services,False,2026-07-31
213.209.159.25,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3912,Feo Prest SRL,False,2026-07-31
91.238.181.92,France,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",8305,VDS&VPN services,False,2026-07-31
69.5.169.124,Germany,100,"DNS Poisoning, DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse, IoT Targeted",2931,Infrawatch Limited,False,2026-07-31
141.94.161.61,France,100,"Web Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",170,OVH SAS,False,2026-07-31
46.101.216.224,Germany,100,"Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Web App Attack, SSH Abuse",7549,"DigitalOcean, LLC",False,2026-07-31
81.19.216.85,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3062,Infrawatch Limited,False,2026-07-31
51.103.46.9,France,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",559,Microsoft Limited,False,2026-07-31
216.226.76.20,United Kingdom,100,"DNS Poisoning, DDoS Attack, Fraud VoIP, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",5664,Valence Technology Co.,False,2026-07-31
213.209.159.26,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",4093,Feo Prest SRL,False,2026-07-31
5.226.140.49,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack",1803,Infrawatch Limited,False,2026-07-31
109.49.6.114,Portugal,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1032,"NOS COMUNICACOES, S.A.",False,2026-07-31
159.223.31.72,Germany,100,"DDoS Attack, FTP Brute-Force, Phishing, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",206,"DigitalOcean, LLC",False,2026-07-31
85.217.140.36,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",14019,NL MODAT,False,2026-07-31
89.167.55.255,Germany,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",95,Hetzner Online GmbH,False,2026-07-31
45.142.193.161,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",22331,Limited Network LTD,False,2026-07-31
92.205.177.212,France,100,"DDoS Attack, Hacking, Brute-Force, Web App Attack, SSH Abuse",832,Host Europe GmbH,False,2026-07-31
64.89.163.251,Germany,100,"Brute-Force, Web App Attack, SSH Abuse",456,Meowcore Softworks LLC,False,2026-07-31
151.243.11.235,Germany,100,"DNS Compromise, DDoS Attack, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",1754,LLC VASH KREDIT BANK,False,2026-07-31
91.92.40.14,Netherlands,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse, IoT Targeted",2990,TechTies Inc.,False,2026-07-31
179.43.167.2,Switzerland,100,"FTP Brute-Force, Fraud VoIP, Port Scan, Hacking, Brute-Force, Web App Attack",166,PRIVATE LAYER INC,False,2026-07-31
45.153.34.165,Netherlands,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",3929,TechTies Inc.,False,2026-07-31
77.83.39.45,Netherlands,100,"FTP Brute-Force, Open Proxy, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",176,Pitline Ltd,False,2026-07-31
193.32.162.84,Netherlands,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",20367,UNMANAGED LTD,False,2026-07-31
62.171.169.75,France,100,"Port Scan, Hacking, Brute-Force, SSH Abuse",873,Contabo GmbH,False,2026-07-31
85.217.140.5,France,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",15176,NL MODAT,False,2026-07-31
79.139.59.21,Hungary,100,Port Scan,684,RackForest,False,2026-07-31
94.154.43.186,Netherlands,100,"DDoS Attack, Phishing, Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1644,Storm Industries LLC,False,2026-07-31
158.173.21.164,Netherlands,100,"DDoS Attack, Ping of Death, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",81,"VPN Consumer Amsterdam, The Netherlands",False,2026-07-31
178.185.136.57,Russia,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",26299,PJSC Rostelecom,False,2026-07-31
193.163.125.244,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",10377,Driftnet Ltd,False,2026-07-31
213.209.159.228,Germany,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",26929,Feo Prest SRL,False,2026-07-31
165.154.174.108,United Kingdom,100,"Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3626,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,False,2026-07-31
195.178.191.5,Sweden,100,"Hacking, Brute-Force, Web App Attack, SSH Abuse",34984,Bahnhof AB,False,2026-07-31
194.88.98.102,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3246,Infrawatch Limited,False,2026-07-31
64.225.74.178,Netherlands,100,"FTP Brute-Force, Fraud VoIP, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",10920,"DigitalOcean, LLC",False,2026-07-31
185.94.111.1,Russia,100,"DNS Poisoning, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",26499,HLL LLC,False,2026-07-31
95.165.27.83,Russia,100,"Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2757,Moscow Local Telephone Network (OAO MGTS),False,2026-07-31
159.223.217.240,Netherlands,100,"FTP Brute-Force, Fraud VoIP, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1242,"DigitalOcean, LLC",False,2026-07-31
4.185.41.66,Germany,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Phishing, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1475,Microsoft Corporation,False,2026-07-31
45.153.34.15,Netherlands,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",3269,TechTies Inc.,False,2026-07-31
193.176.29.28,United Kingdom,100,"Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2931,Infrawatch Limited,False,2026-07-31
94.154.43.229,Netherlands,100,"Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",1600,Storm Industries LLC,False,2026-07-31
141.76.94.41,Germany,100,"DDoS Attack, Phishing, Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",258,Internet measurement research conducted by the Chair of Distributed,False,2026-07-31
83.216.123.140,Sweden,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",87,Sandviken Energi AB,False,2026-07-31
188.32.104.175,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3575,PJSC Rostelecom,False,2026-07-31
85.204.70.116,France,100,"Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1894,Hydra Communications Ltd,False,2026-07-31
172.94.9.74,United Kingdom,100,"DDoS Attack, Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",743,Secure Internet LLC (UK),False,2026-07-31
194.88.98.112,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3612,Infrawatch Limited,False,2026-07-31
185.223.235.46,Netherlands,100,"Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack",2062,Infrawatch Limited,False,2026-07-31
69.5.169.112,Germany,100,"Phishing, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3467,Infrawatch Limited,False,2026-07-31
193.176.31.197,Netherlands,100,"DNS Compromise, FTP Brute-Force, Port Scan, Hacking, Brute-Force, SSH Abuse",2661,Infrawatch Limited,False,2026-07-31
45.135.193.193,Germany,100,"DDoS Attack, Open Proxy, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",7574,Pfcloud UG,False,2026-07-31
2.57.17.151,United Kingdom,100,"Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",577,Internet Utilities Europe and Asia Limited,False,2026-07-31
188.20.244.19,Austria,100,"Port Scan, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",801,A1 Telekom Austria AG - Business Customer,False,2026-07-31
81.19.216.77,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2288,Infrawatch Limited,False,2026-07-31
185.223.235.40,Netherlands,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Web App Attack, SSH Abuse, IoT Targeted",2093,Infrawatch Limited,False,2026-07-31
45.148.10.67,Netherlands,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",12490,TECHOFF SRV LIMITED,False,2026-07-31
81.19.216.121,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2152,Infrawatch Limited,False,2026-07-31
141.11.187.248,Netherlands,100,"Brute-Force, SSH Abuse",1527,Internet Utilities Europe and Asia Limited,False,2026-07-31
195.25.75.65,France,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, SSH Abuse",1597,Orange Business Services,False,2026-07-31
45.92.1.30,Netherlands,100,"Open Proxy, VPN IP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, SSH Abuse, IoT Targeted",823,1337 Services GmbH,False,2026-07-31
74.248.24.145,Poland,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",534,Microsoft Corporation,False,2026-07-31
209.99.190.89,Switzerland,100,"DDoS Attack, Open Proxy, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",77,SKN Subnet & Telecom Ltd,False,2026-07-31
185.216.145.186,United Kingdom,100,"Web Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",2874,Infrawatch Limited,False,2026-07-31
159.65.49.75,United Kingdom,100,"DDoS Attack, Fraud VoIP, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",97,"DigitalOcean, LLC",False,2026-07-31
69.5.169.10,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",3403,Infrawatch Limited,False,2026-07-31
78.134.49.171,Italy,100,"FTP Brute-Force, Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, SSH Abuse, IoT Targeted",12567,NGI Spa,False,2026-07-31
91.92.42.19,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",3140,TechTies Inc.,False,2026-07-31
151.243.11.236,Germany,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",2458,LLC VASH KREDIT BANK,False,2026-07-31
89.248.172.12,Netherlands,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack",475,FiberXpress BV,False,2026-07-31
192.42.116.17,Netherlands,100,"FTP Brute-Force, Phishing, Open Proxy, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",999,TOR EXIT AND MORE,True,2026-07-31
193.163.125.135,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse, IoT Targeted",11936,Driftnet Ltd,False,2026-07-31
64.89.163.133,Germany,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2487,Meowcore Softworks LLC,False,2026-07-31
91.92.40.23,Netherlands,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3947,TechTies Inc.,False,2026-07-31
92.118.39.203,Netherlands,100,"Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",6395,DMZHOST,False,2026-07-31
135.125.235.107,Germany,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse, IoT Targeted",1225,OVH GmbH,False,2026-07-31
194.88.98.119,Germany,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3598,Infrawatch Limited,False,2026-07-31
185.247.137.85,United Kingdom,100,"DDoS Attack, Phishing, Email Spam, VPN IP, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1311,Driftnet Ltd,False,2026-07-31
91.92.40.46,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",4429,TechTies Inc.,False,2026-07-31
80.13.153.140,France,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",12333,Orange S.A.,False,2026-07-31
37.10.113.218,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",6056,Infrawatch Limited,False,2026-07-31
69.5.169.224,Germany,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3674,Infrawatch Limited,False,2026-07-31
92.118.39.202,Netherlands,100,"Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",6870,DMZHOST,False,2026-07-31
178.178.222.57,Russia,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",2943,PJSC MegaFon,False,2026-07-31
194.165.16.167,Lithuania,100,"DDoS Attack, FTP Brute-Force, Web Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",11120,Flyservers S.A.,False,2026-07-31
45.195.221.26,Russia,100,"DDoS Attack, FTP Brute-Force, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",15360,UCLOUD INFORMATION TECHNOLOGY HK LIMITED,False,2026-07-31
209.99.190.113,Switzerland,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",6677,SKN Subnet & Telecom Ltd,False,2026-07-31
69.5.169.97,Germany,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3666,Infrawatch Limited,False,2026-07-31
69.5.169.68,Germany,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",3856,Infrawatch Limited,False,2026-07-31
141.98.83.48,United Kingdom,100,"DNS Compromise, DNS Poisoning, Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",13984,Flyservers S.A.,False,2026-07-31
193.32.209.251,United Kingdom,100,"Fraud VoIP, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2753,Infrawatch Limited,False,2026-07-31
94.154.43.56,Netherlands,100,"Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",6778,Storm Industries LLC,False,2026-07-31
109.241.134.137,Poland,100,"DDoS Attack, Phishing, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Web App Attack, SSH Abuse",187,VECTRA S.A.,False,2026-07-31
31.220.3.165,Netherlands,100,"Port Scan, Hacking, Brute-Force, Web App Attack, IoT Targeted",2891,KODDOS,False,2026-07-31
68.183.5.181,Netherlands,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",32,"DigitalOcean, LLC",False,2026-07-31
193.163.125.99,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",11832,Driftnet Ltd,False,2026-07-31
193.176.29.23,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",2724,Infrawatch Limited,False,2026-07-31
193.163.125.50,United Kingdom,100,"DNS Compromise, DNS Poisoning, FTP Brute-Force, Fraud VoIP, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",11376,Driftnet Ltd,False,2026-07-31
69.5.169.28,Germany,100,"DDoS Attack, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host",3784,Infrawatch Limited,False,2026-07-31
193.163.125.195,United Kingdom,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",10585,Driftnet Ltd,False,2026-07-31
94.154.43.177,Netherlands,100,"DDoS Attack, Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1616,Storm Industries LLC,False,2026-07-31
165.227.172.206,Germany,100,"FTP Brute-Force, Fraud VoIP, Open Proxy, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",5213,"DigitalOcean, LLC",False,2026-07-31
213.166.84.48,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Web App Attack",2871,Infrawatch Limited,False,2026-07-31
94.154.43.96,Netherlands,100,"Port Scan, Hacking, Brute-Force",1506,Storm Industries LLC,False,2026-07-31
45.133.173.180,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",960,Internet Utilities Europe and Asia Limited,False,2026-07-31
91.92.47.6,Netherlands,100,"FTP Brute-Force, Port Scan, Brute-Force, SSH Abuse",2904,TechTies Inc.,False,2026-07-31
194.187.176.247,Germany,100,"DDoS Attack, FTP Brute-Force, Ping of Death, Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, IoT Targeted",625,Alpha Strike Labs GmbH,False,2026-07-31
37.10.113.215,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",6025,Infrawatch Limited,False,2026-07-31
89.21.67.178,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",2875,Infrawatch Limited,False,2026-07-31
20.203.221.142,Switzerland,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",596,Microsoft Corporation,False,2026-07-31
193.163.125.182,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Web App Attack",10670,Driftnet Ltd,False,2026-07-31
